event_date,event_name,event_url,fight_url,event_location,r_fighter,b_fighter,weight_class,gender,total_rounds,is_title_bout,referee,winner,method,finish_round,time_sec,total_fight_time_sec,r_height,b_height,height_diff,r_reach,b_reach,reach_diff,r_ape_index,b_ape_index,ape_index_diff,r_stance,b_stance,r_weight,b_weight,weight_diff,r_date_of_birth,b_date_of_birth,r_age_at_event,b_age_at_event,age_at_event_diff,r_sig_str,b_sig_str,sig_str_diff,r_sig_str_att,b_sig_str_att,sig_str_att_diff,r_sig_str_acc,b_sig_str_acc,sig_str_acc_diff,r_str,b_str,str_diff,r_str_att,b_str_att,str_att_diff,r_str_acc,b_str_acc,str_acc_diff,r_kd,b_kd,kd_diff,r_head,b_head,head_diff,r_body,b_body,body_diff,r_leg,b_leg,leg_diff,r_distance,b_distance,distance_diff,r_clinch,b_clinch,clinch_diff,r_ground,b_ground,ground_diff,r_td,b_td,td_diff,r_td_att,b_td_att,td_att_diff,r_td_acc,b_td_acc,td_acc_diff,r_sub_att,b_sub_att,sub_att_diff,r_rev,b_rev,rev_diff,r_ctrl_sec,b_ctrl_sec,ctrl_sec_diff,r_name,b_name,r_rd1_kd,b_rd1_kd,r_rd1_sig_str,r_rd1_sig_str_att,b_rd1_sig_str,b_rd1_sig_str_att,r_rd1_str,r_rd1_str_att,b_rd1_str,b_rd1_str_att,r_rd1_td,r_rd1_td_att,b_rd1_td,b_rd1_td_att,r_rd1_sub_att,b_rd1_sub_att,r_rd1_rev,b_rd1_rev,r_rd1_ctrl_sec,b_rd1_ctrl_sec,r_rd1_head,r_rd1_head_att,b_rd1_head,b_rd1_head_att,r_rd1_body,r_rd1_body_att,b_rd1_body,b_rd1_body_att,r_rd1_leg,r_rd1_leg_att,b_rd1_leg,b_rd1_leg_att,r_rd1_distance,r_rd1_distance_att,b_rd1_distance,b_rd1_distance_att,r_rd1_clinch,r_rd1_clinch_att,b_rd1_clinch,b_rd1_clinch_att,r_rd1_ground,r_rd1_ground_att,b_rd1_ground,b_rd1_ground_att,r_rd2_kd,b_rd2_kd,r_rd2_sig_str,r_rd2_sig_str_att,b_rd2_sig_str,b_rd2_sig_str_att,r_rd2_str,r_rd2_str_att,b_rd2_str,b_rd2_str_att,r_rd2_td,r_rd2_td_att,b_rd2_td,b_rd2_td_att,r_rd2_sub_att,b_rd2_sub_att,r_rd2_rev,b_rd2_rev,r_rd2_ctrl_sec,b_rd2_ctrl_sec,r_rd2_head,r_rd2_head_att,b_rd2_head,b_rd2_head_att,r_rd2_body,r_rd2_body_att,b_rd2_body,b_rd2_body_att,r_rd2_leg,r_rd2_leg_att,b_rd2_leg,b_rd2_leg_att,r_rd2_distance,r_rd2_distance_att,b_rd2_distance,b_rd2_distance_att,r_rd2_clinch,r_rd2_clinch_att,b_rd2_clinch,b_rd2_clinch_att,r_rd2_ground,r_rd2_ground_att,b_rd2_ground,b_rd2_ground_att,r_rd3_kd,b_rd3_kd,r_rd3_sig_str,r_rd3_sig_str_att,b_rd3_sig_str,b_rd3_sig_str_att,r_rd3_str,r_rd3_str_att,b_rd3_str,b_rd3_str_att,r_rd3_td,r_rd3_td_att,b_rd3_td,b_rd3_td_att,r_rd3_sub_att,b_rd3_sub_att,r_rd3_rev,b_rd3_rev,r_rd3_ctrl_sec,b_rd3_ctrl_sec,r_rd3_head,r_rd3_head_att,b_rd3_head,b_rd3_head_att,r_rd3_body,r_rd3_body_att,b_rd3_body,b_rd3_body_att,r_rd3_leg,r_rd3_leg_att,b_rd3_leg,b_rd3_leg_att,r_rd3_distance,r_rd3_distance_att,b_rd3_distance,b_rd3_distance_att,r_rd3_clinch,r_rd3_clinch_att,b_rd3_clinch,b_rd3_clinch_att,r_rd3_ground,r_rd3_ground_att,b_rd3_ground,b_rd3_ground_att,r_rd4_kd,b_rd4_kd,r_rd4_sig_str,r_rd4_sig_str_att,b_rd4_sig_str,b_rd4_sig_str_att,r_rd4_str,r_rd4_str_att,b_rd4_str,b_rd4_str_att,r_rd4_td,r_rd4_td_att,b_rd4_td,b_rd4_td_att,r_rd4_sub_att,b_rd4_sub_att,r_rd4_rev,b_rd4_rev,r_rd4_ctrl_sec,b_rd4_ctrl_sec,r_rd4_head,r_rd4_head_att,b_rd4_head,b_rd4_head_att,r_rd4_body,r_rd4_body_att,b_rd4_body,b_rd4_body_att,r_rd4_leg,r_rd4_leg_att,b_rd4_leg,b_rd4_leg_att,r_rd4_distance,r_rd4_distance_att,b_rd4_distance,b_rd4_distance_att,r_rd4_clinch,r_rd4_clinch_att,b_rd4_clinch,b_rd4_clinch_att,r_rd4_ground,r_rd4_ground_att,b_rd4_ground,b_rd4_ground_att,r_rd5_kd,b_rd5_kd,r_rd5_sig_str,r_rd5_sig_str_att,b_rd5_sig_str,b_rd5_sig_str_att,r_rd5_str,r_rd5_str_att,b_rd5_str,b_rd5_str_att,r_rd5_td,r_rd5_td_att,b_rd5_td,b_rd5_td_att,r_rd5_sub_att,b_rd5_sub_att,r_rd5_rev,b_rd5_rev,r_rd5_ctrl_sec,b_rd5_ctrl_sec,r_rd5_head,r_rd5_head_att,b_rd5_head,b_rd5_head_att,r_rd5_body,r_rd5_body_att,b_rd5_body,b_rd5_body_att,r_rd5_leg,r_rd5_leg_att,b_rd5_leg,b_rd5_leg_att,r_rd5_distance,r_rd5_distance_att,b_rd5_distance,b_rd5_distance_att,r_rd5_clinch,r_rd5_clinch_att,b_rd5_clinch,b_rd5_clinch_att,r_rd5_ground,r_rd5_ground_att,b_rd5_ground,b_rd5_ground_att
8/28/2021,UFC Fight Night: Barboza vs. Chikadze,http://ufcstats.com/event-details/0db9d2486d564a3c,http://ufcstats.com/fight-details/0f3a91caeaa55094,"Las Vegas, Nevada, USA",Dustin Jacoby,Darren Stewart,Light Heavyweight,Men,3,0,Jason Herzog,Red,KO/TKO,1,184,184,75,72,3,76,74,2,1.01,1.03,-0.01,Orthodox,Orthodox,205,205,0,4/4/1988,12/30/1990,33,30,3,37,18,19,61,33,28,0.61,0.55,0.06,38,22,16,63,37,26,0.6,0.59,0.01,0,0,0,0.89,0.61,0.28,0.08,0.22,-0.14,0.02,0.16,-0.14,0.81,0.72,0.09,0.16,0.27,-0.11,0.02,0,0.02,0,2,-2,1,2,-1,0,1,-1,0,0,0,0,0,0,23,43,-20,Dustin Jacoby,Darren Stewart,0,0,37,61,18,33,38,63,22,37,0,1,2,2,0,0,0,0,23,43,33,53,11,26,3,6,4,4,1,2,3,3,30,52,13,28,6,8,5,5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2021,UFC Fight Night: Barboza vs. Chikadze,http://ufcstats.com/event-details/0db9d2486d564a3c,http://ufcstats.com/fight-details/2cb9ba68fc855f33,"Las Vegas, Nevada, USA",JJ Aldrich,Vanessa Demopoulos,Flyweight,Women,3,0,Chris Tognoni,Red,Decision - Unanimous,3,300,900,65,62,3,67,59,8,1.03,0.95,0.08,Southpaw,Orthodox,125,125,0,9/29/1992,9/22/1988,28,32,-4,93,70,23,134,162,-28,0.69,0.43,0.26,121,87,34,165,185,-20,0.73,0.47,0.26,0,0,0,0.8,0.58,0.22,0.18,0.31,-0.13,0.01,0.1,-0.09,0.68,0.75,-0.07,0.06,0.21,-0.15,0.24,0.02,0.22,1,0,1,2,5,-3,0.5,0,0.5,0,0,0,0,0,0,259,113,146,JJ Aldrich,Vanessa Demopoulos,0,0,17,28,17,30,25,38,28,43,1,1,0,1,0,0,0,0,198,0,14,25,9,21,2,2,5,6,1,1,3,3,7,11,12,25,0,0,3,3,10,17,2,2,0,0,38,54,30,79,41,57,31,80,0,0,0,1,0,0,0,0,0,58,29,43,19,62,9,11,9,14,0,0,2,3,34,49,26,73,4,5,4,6,0,0,0,0,0,0,38,52,23,53,55,70,28,62,0,1,0,3,0,0,0,0,61,55,32,46,13,39,6,6,8,12,0,0,2,2,23,33,15,40,2,2,8,13,13,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2021,UFC Fight Night: Barboza vs. Chikadze,http://ufcstats.com/event-details/0db9d2486d564a3c,http://ufcstats.com/fight-details/ef4484943b1c68a9,"Las Vegas, Nevada, USA",Jamall Emmers,Pat Sabatini,Featherweight,Men,3,0,Mark Smith,Blue,Submission,1,113,113,70,68,2,74,70,4,1.06,1.03,0.03,Orthodox,Orthodox,145,145,0,7/24/1989,11/9/1990,32,30,2,10,1,9,14,9,5,0.71,0.11,0.6,12,1,11,17,9,8,0.71,0.11,0.6,0,0,0,0.3,1,-0.7,0.6,0,0.6,0.1,0,0.1,0.8,1,-0.2,0,0,0,0.2,0,0.2,0,0,0,0,1,-1,0,0,0,1,2,-1,0,0,0,49,0,49,Jamall Emmers,Pat Sabatini,0,0,10,14,1,9,12,17,1,9,0,0,0,1,1,2,0,0,49,0,3,7,1,9,6,6,0,0,1,1,0,0,8,12,1,9,0,0,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2021,UFC Fight Night: Barboza vs. Chikadze,http://ufcstats.com/event-details/0db9d2486d564a3c,http://ufcstats.com/fight-details/be4890f4aaadec28,"Las Vegas, Nevada, USA",Mana Martinez,Guido Cannetti,Bantamweight,Men,3,0,Chris Tognoni,Red,Decision - Split,3,300,900,70,66,4,70,68,2,1,1.03,-0.03,Orthodox,Southpaw,135,135,0,3/25/1996,12/19/1979,25,41,-16,79,66,13,157,109,48,0.5,0.61,-0.11,88,68,20,169,111,58,0.52,0.61,-0.09,0,0,0,0.44,0.31,0.13,0.39,0.19,0.2,0.16,0.48,-0.32,0.91,0.96,-0.05,0.03,0,0.03,0.05,0.03,0.02,2,0,2,3,0,3,0.67,0,0.67,0,0,0,0,1,-1,67,28,39,Mana Martinez,Guido Cannetti,0,0,19,32,27,37,21,35,28,38,1,2,0,0,0,0,0,1,14,28,8,20,5,11,8,8,6,9,3,4,16,17,19,32,25,34,0,0,0,0,0,0,2,3,0,0,24,51,23,40,24,51,23,40,0,0,0,0,0,0,0,0,0,0,8,29,8,22,11,16,4,7,5,6,11,11,24,51,23,40,0,0,0,0,0,0,0,0,0,0,36,74,16,32,43,83,17,33,1,1,0,0,0,0,0,0,53,0,19,49,8,24,12,20,3,3,5,5,5,5,29,64,16,31,3,4,0,1,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2021,DWCS 5.1,http://ufcstats.com/event-details/c96e2ae6021144a1,http://ufcstats.com/fight-details/6c6ba06d43698ebd,"Las Vegas, Nevada, USA",Matheus Scheffel,Azamat Murzakanov,Light Heavyweight,Men,3,0,Herb Dean,Blue,KO/TKO,1,180,180,74,70,4,75,71,4,1.01,1.01,0,Orthodox,Southpaw,205,205,0,11/4/1992,4/12/1989,28,32,-4,4,9,-5,11,17,-6,0.36,0.53,-0.17,4,9,-5,11,17,-6,0.36,0.53,-0.17,0,1,-1,0,0.55,-0.55,0.75,0.44,0.31,0.25,0,0.25,1,0.77,0.23,0,0,0,0,0.22,-0.22,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,4,-4,Matheus Scheffel,Azamat Murzakanov,0,1,4,11,9,17,4,11,9,17,0,0,0,1,0,0,0,0,0,4,0,7,5,13,3,3,4,4,1,1,0,0,4,11,7,15,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2021,DWCS 5.1,http://ufcstats.com/event-details/c96e2ae6021144a1,http://ufcstats.com/fight-details/c6ed2a253886099b,"Las Vegas, Nevada, USA",Joanderson Brito,Diego Lopes,Featherweight,Men,3,0,Chris Tognoni,Red,Decision - Unanimous,3,12,612,68,71,-3,72,72,0,1.06,1.01,0.04,Orthodox,Orthodox,145,145,0,2/11/1995,12/30/1994,26,26,0,44,20,24,74,40,34,0.59,0.5,0.09,59,37,22,93,65,28,0.63,0.57,0.06,0,0,0,0.61,0.75,-0.14,0.29,0.25,0.04,0.09,0,0.09,0.4,0.85,-0.45,0.04,0.1,-0.06,0.54,0.05,0.49,3,0,3,4,0,4,0.75,0,0.75,0,3,-3,0,0,0,467,0,467,Joanderson Brito,Diego Lopes,0,0,25,44,12,26,29,48,18,33,1,2,0,0,0,0,0,0,235,0,14,31,10,23,8,10,2,3,3,3,0,0,14,29,10,22,2,2,1,2,9,13,1,2,0,0,19,30,7,13,30,45,18,31,2,2,0,0,0,3,0,0,232,0,13,23,4,9,5,6,3,4,1,1,0,0,4,10,6,12,0,0,1,1,15,20,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2021,DWCS 5.1,http://ufcstats.com/event-details/c96e2ae6021144a1,http://ufcstats.com/fight-details/92360a517431f38e,"Las Vegas, Nevada, USA",Victor Altamirano,Carlos Candelario,Flyweight,Men,3,0,Herb Dean,Red,Decision - Split,3,300,900,68,68,0,70,68,2,1.03,1,0.03,Switch,Southpaw,125,125,0,1/23/1991,6/4/1991,30,30,0,100,73,27,173,142,31,0.58,0.51,0.07,178,123,55,271,209,62,0.66,0.59,0.07,0,0,0,0.45,0.61,-0.16,0.41,0.21,0.2,0.14,0.16,-0.02,0.72,0.61,0.11,0.17,0.08,0.09,0.11,0.3,-0.19,4,5,-1,8,16,-8,0.5,0.31,0.19,0,0,0,0,0,0,123,314,-191,Victor Altamirano,Carlos Candelario,0,0,19,40,36,63,55,82,61,95,0,0,3,4,0,0,0,0,4,189,5,18,21,47,10,16,8,9,4,6,7,7,16,35,13,28,3,5,3,5,0,0,20,30,0,0,27,49,23,42,59,90,45,73,2,4,1,6,0,0,0,0,33,117,13,29,17,35,9,15,5,6,5,5,1,1,19,37,19,35,6,9,2,4,2,3,2,3,0,0,54,84,14,37,64,99,17,41,2,4,1,6,0,0,0,0,86,8,27,52,7,29,22,27,3,4,5,5,4,4,37,64,13,35,8,9,1,2,9,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2021,DWCS 5.1,http://ufcstats.com/event-details/c96e2ae6021144a1,http://ufcstats.com/fight-details/32b777bd9e079eac,"Las Vegas, Nevada, USA",Leonardo Damiani,AJ Fletcher,Welterweight,Men,3,0,Chris Tognoni,Blue,KO/TKO,1,144,144,70,70,0,69,67,2,0.99,0.96,0.03,Orthodox,Switch,170,170,0,8/30/1990,2/18/1997,31,24,7,4,10,-6,17,16,1,0.24,0.62,-0.38,4,10,-6,17,18,-1,0.24,0.56,-0.32,0,1,-1,0.5,0.6,-0.1,0.25,0.1,0.15,0.25,0.3,-0.05,1,0.7,0.3,0,0,0,0,0.3,-0.3,0,1,-1,0,2,-2,0,0.5,-0.5,0,0,0,0,0,0,0,33,-33,Leonardo Damiani,AJ Fletcher,0,1,4,17,10,16,4,17,10,18,0,0,1,2,0,0,0,0,0,33,2,14,6,10,1,1,1,2,1,2,3,4,4,17,7,11,0,0,0,1,0,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2021,UFC Fight Night: Brunson vs. Till,http://ufcstats.com/event-details/b9532d815060de7f,http://ufcstats.com/fight-details/14f2bb86fd888e91,"Las Vegas, Nevada, USA",Derek Brunson,Darren Till,Middleweight,Men,5,0,Herb Dean,Red,Submission,3,133,733,73,72,1,77,74,3,1.05,1.03,0.03,Southpaw,Southpaw,185,185,0,1/4/1984,12/24/1992,37,28,9,41,26,15,84,50,34,0.49,0.52,-0.03,101,28,73,145,53,92,0.7,0.53,0.17,0,0,0,0.9,0.53,0.37,0.04,0.3,-0.26,0.04,0.15,-0.11,0.21,0.73,-0.52,0.07,0.26,-0.19,0.7,0,0.7,3,0,3,6,0,6,0.5,0,0.5,1,0,1,0,0,0,443,4,439,Derek Brunson,Darren Till,0,0,26,51,7,16,51,76,8,17,1,1,0,0,0,0,0,0,177,0,26,48,6,15,0,0,1,1,0,3,0,0,3,16,6,15,1,1,1,1,22,34,0,0,0,0,6,13,5,10,37,45,5,10,1,3,0,0,0,0,0,0,236,4,6,13,2,7,0,0,3,3,0,0,0,0,2,6,2,7,0,0,3,3,4,7,0,0,0,0,9,20,14,24,13,24,15,26,1,2,0,0,1,0,0,0,30,0,5,15,6,16,2,2,4,4,2,3,4,4,4,14,11,20,2,2,3,4,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2021,UFC Fight Night: Brunson vs. Till,http://ufcstats.com/event-details/b9532d815060de7f,http://ufcstats.com/fight-details/b977ffcc6428046f,"Las Vegas, Nevada, USA",Tom Aspinall,Serghei Spivac,Heavyweight,Men,3,0,Mark Smith,Red,KO/TKO,1,150,150,77,75,2,78,78,0,1.01,1.04,-0.03,Orthodox,Orthodox,255,260,-5,4/11/1993,1/24/1995,28,26,2,16,0,16,26,11,15,0.62,0,0.62,16,0,16,26,11,15,0.62,0,0.62,1,0,1,0.75,0,0.75,0.25,0,0.25,0,0,0,0.43,0,0.43,0.18,0,0.18,0.37,0,0.37,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,3,0,3,Tom Aspinall,Serghei Spivac,1,0,16,26,0,11,16,26,0,11,0,0,0,2,0,0,0,0,3,0,12,22,0,11,4,4,0,0,0,0,0,0,7,13,0,11,3,3,0,0,6,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2021,UFC Fight Night: Brunson vs. Till,http://ufcstats.com/event-details/b9532d815060de7f,http://ufcstats.com/fight-details/f09912e9d8eaa968,"Las Vegas, Nevada, USA",Alex Morono,David Zawada,Welterweight,Men,3,0,Jason Herzog,Red,Decision - Unanimous,3,300,900,71,72,-1,72,75,-3,1.01,1.04,-0.03,Orthodox,Orthodox,170,170,0,8/16/1990,8/1/1990,31,31,0,90,86,4,213,205,8,0.42,0.42,0,96,91,5,219,210,9,0.44,0.43,0.01,0,0,0,0.9,0.45,0.45,0.08,0.47,-0.39,0.01,0.06,-0.05,0.93,0.89,0.04,0.06,0.1,-0.04,0,0,0,0,1,-1,0,2,-2,0,0.5,-0.5,0,0,0,0,0,0,66,39,27,Alex Morono,David Zawada,0,0,37,84,33,83,39,86,34,84,0,0,0,0,0,0,0,0,5,0,32,79,19,66,4,4,13,15,1,1,1,2,33,77,27,73,4,7,6,10,0,0,0,0,0,0,29,76,31,74,29,76,31,74,0,0,0,0,0,0,0,0,0,0,26,71,11,51,3,5,16,19,0,0,4,4,29,76,30,69,0,0,1,5,0,0,0,0,0,0,24,53,22,48,28,57,26,52,0,0,1,2,0,0,0,0,61,39,23,50,9,33,1,3,12,14,0,0,1,1,22,51,20,45,2,2,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2021,UFC Fight Night: Brunson vs. Till,http://ufcstats.com/event-details/b9532d815060de7f,http://ufcstats.com/fight-details/ad81be01a461c936,"Las Vegas, Nevada, USA",Modestas Bukauskas,Khalil Rountree Jr.,Light Heavyweight,Men,3,0,Herb Dean,Blue,KO/TKO,2,150,450,75,73,2,76,76,0,1.01,1.04,-0.03,Switch,Southpaw,205,205,0,2/10/1994,2/26/1990,27,31,-4,23,38,-15,49,92,-43,0.47,0.41,0.06,23,38,-15,49,92,-43,0.47,0.41,0.06,0,1,-1,0.78,0.47,0.31,0.13,0.18,-0.05,0.08,0.34,-0.26,0.95,1,-0.05,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,Modestas Bukauskas,Khalil Rountree Jr.,0,0,18,36,28,65,18,36,28,65,0,0,0,0,0,0,0,0,0,0,13,31,15,52,3,3,6,6,2,2,7,7,17,35,28,65,1,1,0,0,0,0,0,0,0,1,5,13,10,27,5,13,10,27,0,0,0,0,0,0,0,0,0,2,5,13,3,19,0,0,1,2,0,0,6,6,5,13,10,27,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2021,UFC Fight Night: Brunson vs. Till,http://ufcstats.com/event-details/b9532d815060de7f,http://ufcstats.com/fight-details/8fc238e84c4624a7,"Las Vegas, Nevada, USA",Paddy Pimblett,Luigi Vendramini,Lightweight,Men,3,0,Mark Smith,Red,KO/TKO,1,265,265,70,68,2,73,73,0,1.04,1.07,-0.03,Orthodox,Orthodox,155,155,0,1/3/1995,1/16/1996,26,25,1,47,25,22,81,51,30,0.58,0.49,0.09,47,30,17,81,56,25,0.58,0.54,0.04,1,0,1,0.61,0.56,0.05,0.14,0.16,-0.02,0.23,0.28,-0.05,0.97,0.84,0.13,0.02,0.12,-0.1,0,0.04,-0.04,0,1,-1,2,1,1,0,1,-1,0,0,0,0,0,0,10,27,-17,Paddy Pimblett,Luigi Vendramini,1,0,47,81,25,51,47,81,30,56,0,2,1,1,0,0,0,0,10,27,29,62,14,40,7,8,4,4,11,11,7,7,46,80,21,45,1,1,3,5,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2021,UFC Fight Night: Brunson vs. Till,http://ufcstats.com/event-details/b9532d815060de7f,http://ufcstats.com/fight-details/06c0c7dda5a5909d,"Las Vegas, Nevada, USA",Molly McCann,Ji Yeon Kim,Flyweight,Women,3,0,Jason Herzog,Red,Decision - Unanimous,3,300,900,64,67,-3,62,72,-10,0.97,1.07,-0.11,Orthodox,Orthodox,115,125,-10,5/4/1990,10/18/1989,31,31,0,127,122,5,272,361,-89,0.47,0.34,0.13,130,134,-4,275,374,-99,0.47,0.36,0.11,0,0,0,0.86,0.71,0.15,0.12,0.19,-0.07,0,0.09,-0.09,0.99,0.93,0.06,0,0.04,-0.04,0,0.01,-0.01,2,0,2,3,2,1,0.67,0,0.67,0,0,0,0,0,0,47,155,-108,Molly McCann,Ji Yeon Kim,0,0,21,51,24,75,23,53,35,87,1,2,0,2,0,0,0,0,32,155,17,45,15,63,4,6,7,9,0,0,2,3,21,51,17,64,0,0,5,9,0,0,2,2,0,0,51,101,42,124,51,101,42,124,1,1,0,0,0,0,0,0,15,0,43,93,27,106,7,7,8,11,1,1,7,7,51,101,42,124,0,0,0,0,0,0,0,0,0,0,55,120,56,162,56,121,57,163,0,0,0,0,0,0,0,0,0,0,50,111,45,147,5,9,9,13,0,0,2,2,54,118,55,161,1,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2021,UFC Fight Night: Brunson vs. Till,http://ufcstats.com/event-details/b9532d815060de7f,http://ufcstats.com/fight-details/4fc128b1bdf088b1,"Las Vegas, Nevada, USA",Jack Shore,Liudvik Sholinian,Bantamweight,Men,3,0,Chris Tognoni,Red,Decision - Unanimous,3,300,900,68,70,-2,71,71,0,1.04,1.01,0.03,Orthodox,Orthodox,145,135,10,2/6/1995,1/20/1990,26,31,-5,92,19,73,155,92,63,0.59,0.21,0.38,104,33,71,168,108,60,0.62,0.31,0.31,0,0,0,0.64,0.68,-0.04,0.11,0.31,-0.2,0.23,0,0.23,0.86,0.84,0.02,0.08,0.1,-0.02,0.04,0.05,-0.01,2,0,2,8,4,4,0.25,0,0.25,1,0,1,0,0,0,268,86,182,Jack Shore,Liudvik Sholinian,0,0,16,28,2,20,24,36,14,34,1,2,0,0,1,0,0,0,173,6,10,21,1,19,1,1,1,1,5,6,0,0,11,21,1,19,1,2,0,0,4,5,1,1,0,0,33,57,7,33,36,61,8,34,1,3,0,2,0,0,0,0,37,47,19,41,4,30,5,6,3,3,9,10,0,0,32,56,6,32,1,1,1,1,0,0,0,0,0,0,43,70,10,39,44,71,11,40,0,3,0,2,0,0,0,0,58,33,30,54,8,36,5,7,2,3,8,9,0,0,37,61,9,38,6,9,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
